[INFO] [launch]: All log files can be found below /home/jatin-satyam/.ros/log/2026-02-27-17-38-40-075500-jatin-satyam-OMEN-by-HP-Gaming-Laptop-16-wf0xxx-5884
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [python3-1]: process started with pid [5888]
[INFO] [python3-2]: process started with pid [5889]
[python3-2] [INFO] [1772239121.144021226] [cylinder_mission_node]: Camera intrinsics received.
[python3-2] [INFO] [1772239121.388083591] [cylinder_mission_node]: Locked battery_at_mission_start: 0.9889
[python3-2] [INFO] [1772239121.388466524] [cylinder_mission_node]: Intrinsics and battery OK. Moving to ARM_TAKEOFF.
[python3-2] [INFO] [1772239121.793605137] [cylinder_mission_node]: Offboard mode command sent
[python3-2] [INFO] [1772239121.793956087] [cylinder_mission_node]: Arm command sent
[python3-2] [INFO] [1772239128.900654543] [cylinder_mission_node]: Vertical takeoff complete. Proceeding to circle entry point.
[python3-2] [INFO] [1772239131.993325945] [cylinder_mission_node]: Reached circle entry point. Switching to CIRCLE.
[python3-2] [INFO] [1772239145.051251901] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772239148.893922594] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772239155.902004051] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772239155.903641410] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.73 m, Height=7.01 m
[python3-2] [INFO] [1772239155.904919494] [cylinder_mission_node]: New cylinder dimension recorded. Resuming circle flight.
[python3-2] [INFO] [1772239155.906270687] [cylinder_mission_node]: Rejoining circle from theta = -2.59 rad
[python3-2] [INFO] [1772239161.932598753] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772239165.699396334] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772239172.800458603] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772239172.801363989] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.04 m, Height=10.05 m
[python3-2] [INFO] [1772239172.802113658] [cylinder_mission_node]: New cylinder dimension recorded. Resuming circle flight.
[python3-2] [INFO] [1772239172.802879778] [cylinder_mission_node]: Rejoining circle from theta = 2.68 rad
[python3-2] [INFO] [1772239198.802584309] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772239203.794435919] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772239210.897767388] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772239210.899139885] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.73 m, Height=7.03 m
[python3-2] [INFO] [1772239210.900480247] [cylinder_mission_node]: This cylinder matches a previously seen one. Mission done, landing.
[python3-2] [INFO] [1772239215.689612583] [cylinder_mission_node]: Updated Marker 1: x=0.26, y=-5.22, z=11.21
[python3-2] [INFO] [1772239215.690279594] [cylinder_mission_node]: Updated Marker 0: x=0.1, y=5.13, z=8.17
[python3-2] [INFO] [1772239215.720350411] [cylinder_mission_node]: Updated Marker 1: x=0.26, y=-5.19, z=11.23
[python3-2] [INFO] [1772239215.721825877] [cylinder_mission_node]: Updated Marker 0: x=0.1, y=5.13, z=8.24
[python3-2] [INFO] [1772239215.764950311] [cylinder_mission_node]: Updated Marker 1: x=0.26, y=-5.21, z=11.36
[python3-2] [INFO] [1772239215.765813553] [cylinder_mission_node]: Updated Marker 0: x=0.1, y=5.13, z=8.31
[python3-2] [INFO] [1772239215.786272126] [cylinder_mission_node]: Updated Marker 1: x=0.26, y=-5.17, z=11.36
[python3-2] [INFO] [1772239215.787533176] [cylinder_mission_node]: Updated Marker 0: x=0.1, y=5.1, z=8.31
[python3-2] [INFO] [1772239215.821263570] [cylinder_mission_node]: Updated Marker 1: x=0.26, y=-5.18, z=11.49
[python3-2] [INFO] [1772239215.822003618] [cylinder_mission_node]: Updated Marker 0: x=0.09, y=5.14, z=8.46
[python3-2] [INFO] [1772239215.855732834] [cylinder_mission_node]: Updated Marker 1: x=0.26, y=-5.23, z=11.65
[python3-2] [INFO] [1772239215.892313819] [cylinder_mission_node]: Updated Marker 1: x=0.26, y=-5.19, z=11.65
[python3-2] [INFO] [1772239215.894548590] [cylinder_mission_node]: Updated Marker 0: x=0.09, y=5.17, z=8.62
[python3-2] [INFO] [1772239215.923995790] [cylinder_mission_node]: Updated Marker 1: x=0.26, y=-5.22, z=11.8
[python3-2] [INFO] [1772239215.925262669] [cylinder_mission_node]: Updated Marker 0: x=0.09, y=5.19, z=8.7
[python3-2] [INFO] [1772239215.962721718] [cylinder_mission_node]: Updated Marker 1: x=0.24, y=-5.12, z=11.64
[python3-2] [INFO] [1772239215.963726533] [cylinder_mission_node]: Updated Marker 0: x=0.08, y=5.16, z=8.71
[python3-2] [INFO] [1772239216.000595775] [cylinder_mission_node]: Updated Marker 1: x=0.24, y=-5.09, z=11.64
[python3-2] [INFO] [1772239216.028104917] [cylinder_mission_node]: Updated Marker 1: x=0.24, y=-5.19, z=11.94
[python3-2] [INFO] [1772239216.028888186] [cylinder_mission_node]: Updated Marker 0: x=0.06, y=5.15, z=8.79
[python3-2] [INFO] [1772239216.069787846] [cylinder_mission_node]: Updated Marker 1: x=0.24, y=-5.16, z=11.94
[python3-2] [INFO] [1772239216.071109792] [cylinder_mission_node]: Updated Marker 0: x=0.06, y=5.18, z=8.88
[python3-2] [INFO] [1772239216.094317546] [cylinder_mission_node]: Updated Marker 1: x=0.23, y=-5.12, z=11.94
[python3-2] [INFO] [1772239216.095209735] [cylinder_mission_node]: Updated Marker 0: x=0.05, y=5.15, z=8.86
[python3-2] [INFO] [1772239216.130766423] [cylinder_mission_node]: Updated Marker 1: x=0.22, y=-5.1, z=11.94
[python3-2] [INFO] [1772239216.132153583] [cylinder_mission_node]: Updated Marker 0: x=0.05, y=5.17, z=8.95
[python3-2] [INFO] [1772239216.163085721] [cylinder_mission_node]: Updated Marker 1: x=0.21, y=-5.14, z=12.12
[python3-2] [INFO] [1772239216.164680364] [cylinder_mission_node]: Updated Marker 0: x=0.04, y=5.2, z=9.03
[python3-2] [INFO] [1772239216.191895762] [cylinder_mission_node]: Updated Marker 1: x=0.21, y=-5.12, z=12.1
[python3-2] [INFO] [1772239216.193046262] [cylinder_mission_node]: Updated Marker 0: x=0.03, y=5.19, z=9.05
[python3-2] [INFO] [1772239216.236336748] [cylinder_mission_node]: Updated Marker 1: x=0.2, y=-5.08, z=12.08
[python3-2] [INFO] [1772239216.237107855] [cylinder_mission_node]: Updated Marker 0: x=0.03, y=5.16, z=9.03
[python3-2] [INFO] [1772239216.272726791] [cylinder_mission_node]: Updated Marker 1: x=0.19, y=-5.14, z=12.26
[python3-2] [INFO] [1772239216.273723054] [cylinder_mission_node]: Updated Marker 0: x=0.02, y=5.19, z=9.11
[python3-2] [INFO] [1772239216.297129879] [cylinder_mission_node]: Updated Marker 1: x=0.19, y=-5.12, z=12.26
[python3-2] [INFO] [1772239216.297960307] [cylinder_mission_node]: Updated Marker 0: x=0.02, y=5.38, z=9.49
[python3-2] [INFO] [1772239216.325173763] [cylinder_mission_node]: Updated Marker 1: x=0.18, y=-5.16, z=12.4
[python3-2] [INFO] [1772239216.326232088] [cylinder_mission_node]: Updated Marker 0: x=0.01, y=5.27, z=9.31
[python3-2] [INFO] [1772239216.368223322] [cylinder_mission_node]: Updated Marker 1: x=0.17, y=-5.07, z=12.26
[python3-2] [INFO] [1772239216.398278884] [cylinder_mission_node]: Updated Marker 1: x=0.15, y=-5.11, z=12.4
[python3-2] [INFO] [1772239216.428869128] [cylinder_mission_node]: Updated Marker 1: x=0.15, y=-5.04, z=12.26
[python3-2] [INFO] [1772239216.429942731] [cylinder_mission_node]: Updated Marker 0: x=-0.02, y=5.2, z=9.31
[python3-2] [INFO] [1772239216.461090831] [cylinder_mission_node]: Updated Marker 1: x=0.14, y=-5.16, z=12.59
[python3-2] [INFO] [1772239216.461914650] [cylinder_mission_node]: Updated Marker 0: x=-0.02, y=5.24, z=9.4
[python3-2] [INFO] [1772239216.494488988] [cylinder_mission_node]: Updated Marker 1: x=0.13, y=-5.06, z=12.41
[python3-2] [INFO] [1772239216.506311243] [cylinder_mission_node]: Updated Marker 0: x=-0.03, y=5.39, z=9.69
[python3-2] [INFO] [1772239216.532534183] [cylinder_mission_node]: Updated Marker 1: x=0.12, y=-5.05, z=12.43
[python3-2] [INFO] [1772239216.534257689] [cylinder_mission_node]: Updated Marker 0: x=-0.04, y=5.21, z=9.4
[python3-2] [INFO] [1772239216.577233239] [cylinder_mission_node]: Updated Marker 1: x=0.11, y=-5.1, z=12.56
[python3-2] [INFO] [1772239216.578318169] [cylinder_mission_node]: Updated Marker 0: x=-0.04, y=5.25, z=9.5
[python3-2] [INFO] [1772239216.609532370] [cylinder_mission_node]: Updated Marker 1: x=0.1, y=-5.09, z=12.57
[python3-2] [INFO] [1772239216.610418965] [cylinder_mission_node]: Updated Marker 0: x=-0.04, y=5.19, z=9.41
[python3-2] [INFO] [1772239216.632923583] [cylinder_mission_node]: Updated Marker 1: x=0.09, y=-5.08, z=12.58
[python3-2] [INFO] [1772239216.633922003] [cylinder_mission_node]: Updated Marker 0: x=-0.06, y=5.22, z=9.5
[python3-2] [INFO] [1772239216.667178530] [cylinder_mission_node]: Updated Marker 1: x=0.08, y=-5.07, z=12.59
[python3-2] [INFO] [1772239216.668265869] [cylinder_mission_node]: Updated Marker 0: x=-0.06, y=5.2, z=9.5
[python3-2] [INFO] [1772239216.706211207] [cylinder_mission_node]: Updated Marker 1: x=0.07, y=-5.12, z=12.78
[python3-2] [INFO] [1772239216.707495010] [cylinder_mission_node]: Updated Marker 0: x=-0.07, y=5.2, z=9.5
[python3-2] [INFO] [1772239216.740916241] [cylinder_mission_node]: Updated Marker 1: x=0.06, y=-5.11, z=12.74
[python3-2] [INFO] [1772239216.742206064] [cylinder_mission_node]: Updated Marker 0: x=-0.07, y=5.24, z=9.61
[python3-2] [INFO] [1772239216.773163029] [cylinder_mission_node]: Updated Marker 1: x=0.05, y=-5.1, z=12.77
[python3-2] [INFO] [1772239216.774325843] [cylinder_mission_node]: Updated Marker 0: x=-0.08, y=5.22, z=9.59
[python3-2] [INFO] [1772239216.801625654] [cylinder_mission_node]: Updated Marker 1: x=0.04, y=-5.09, z=12.74
[python3-2] [INFO] [1772239216.811742307] [cylinder_mission_node]: Updated Marker 0: x=-0.09, y=5.21, z=9.61
[python3-2] [INFO] [1772239216.837892851] [cylinder_mission_node]: Updated Marker 1: x=0.03, y=-5.09, z=12.77
[python3-2] [INFO] [1772239216.838763949] [cylinder_mission_node]: Updated Marker 0: x=-0.09, y=5.25, z=9.7
[python3-2] [INFO] [1772239216.870927852] [cylinder_mission_node]: Updated Marker 1: x=0.02, y=-5.14, z=12.93
[python3-2] [INFO] [1772239216.880660078] [cylinder_mission_node]: Updated Marker 0: x=-0.1, y=5.18, z=9.59
[python3-2] [INFO] [1772239216.910143316] [cylinder_mission_node]: Updated Marker 1: x=0.01, y=-5.07, z=12.77
[python3-2] [INFO] [1772239216.910887529] [cylinder_mission_node]: Updated Marker 0: x=-0.11, y=5.39, z=10.0
[python3-2] [INFO] [1772239216.949151913] [cylinder_mission_node]: Updated Marker 1: x=0.0, y=-5.13, z=12.94
[python3-2] [INFO] [1772239216.950287628] [cylinder_mission_node]: Updated Marker 0: x=-0.11, y=5.22, z=9.7
[python3-2] [INFO] [1772239216.976508298] [cylinder_mission_node]: Updated Marker 1: x=-0.02, y=-5.05, z=12.77
[python3-2] [INFO] [1772239216.977399207] [cylinder_mission_node]: Updated Marker 0: x=-0.12, y=5.2, z=9.69
[python3-2] [INFO] [1772239217.016233178] [cylinder_mission_node]: Updated Marker 1: x=-0.02, y=-5.11, z=12.94
[python3-2] [INFO] [1772239217.017453318] [cylinder_mission_node]: Updated Marker 0: x=-0.12, y=5.25, z=9.8
[python3-2] [INFO] [1772239217.044478945] [cylinder_mission_node]: Updated Marker 1: x=-0.04, y=-5.11, z=12.94
[python3-2] [INFO] [1772239217.045292202] [cylinder_mission_node]: Updated Marker 0: x=-0.13, y=5.18, z=9.7
[python3-2] [INFO] [1772239217.076591123] [cylinder_mission_node]: Updated Marker 1: x=-0.04, y=-5.1, z=12.93
[python3-2] [INFO] [1772239217.077432440] [cylinder_mission_node]: Updated Marker 0: x=-0.15, y=5.39, z=10.12
[python3-2] [INFO] [1772239217.113846122] [cylinder_mission_node]: Updated Marker 1: x=-0.06, y=-5.16, z=13.1
[python3-2] [INFO] [1772239217.115354937] [cylinder_mission_node]: Updated Marker 0: x=-0.15, y=5.16, z=9.7
[python3-2] [INFO] [1772239217.144198379] [cylinder_mission_node]: Updated Marker 1: x=-0.07, y=-5.15, z=13.12
[python3-2] [INFO] [1772239217.144884110] [cylinder_mission_node]: Updated Marker 0: x=-0.16, y=5.25, z=9.9
[python3-2] [INFO] [1772239217.189016573] [cylinder_mission_node]: Updated Marker 1: x=-0.09, y=-5.09, z=12.94
[python3-2] [INFO] [1772239217.190526937] [cylinder_mission_node]: Updated Marker 0: x=-0.17, y=5.19, z=9.8
[python3-2] [INFO] [1772239217.214964602] [cylinder_mission_node]: Updated Marker 1: x=-0.1, y=-5.08, z=12.93
[python3-2] [INFO] [1772239217.215710791] [cylinder_mission_node]: Updated Marker 0: x=-0.18, y=5.23, z=9.89
[python3-2] [INFO] [1772239217.246913840] [cylinder_mission_node]: Updated Marker 1: x=-0.11, y=-5.07, z=12.94
[python3-2] [INFO] [1772239217.257556259] [cylinder_mission_node]: Updated Marker 0: x=-0.19, y=5.23, z=9.91
[python3-2] [INFO] [1772239217.280622019] [cylinder_mission_node]: Updated Marker 1: x=-0.12, y=-5.13, z=13.12
[python3-2] [INFO] [1772239217.291816815] [cylinder_mission_node]: Updated Marker 0: x=-0.2, y=5.22, z=9.89
[python3-2] [INFO] [1772239217.321128848] [cylinder_mission_node]: Updated Marker 1: x=-0.13, y=-5.12, z=13.1
[python3-2] [INFO] [1772239217.322344464] [cylinder_mission_node]: Updated Marker 0: x=-0.2, y=5.22, z=9.91
[python3-2] [INFO] [1772239217.356124451] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.12, z=13.13
[python3-2] [INFO] [1772239217.356922793] [cylinder_mission_node]: Updated Marker 0: x=-0.21, y=5.21, z=9.9
[python3-2] [INFO] [1772239217.383939902] [cylinder_mission_node]: Updated Marker 1: x=-0.15, y=-5.34, z=13.69
[python3-2] [INFO] [1772239217.385297348] [cylinder_mission_node]: Updated Marker 0: x=-0.22, y=5.26, z=10.01
[python3-2] [INFO] [1772239217.425232514] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.11, z=13.13
[python3-2] [INFO] [1772239217.426411250] [cylinder_mission_node]: Updated Marker 0: x=-0.23, y=5.2, z=9.91
[python3-2] [INFO] [1772239217.455732859] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.18, z=13.31
[python3-2] [INFO] [1772239217.457239240] [cylinder_mission_node]: Updated Marker 0: x=-0.24, y=5.24, z=10.01
[python3-2] [INFO] [1772239217.495495047] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.03, z=12.94
[python3-2] [INFO] [1772239217.496240968] [cylinder_mission_node]: Updated Marker 0: x=-0.24, y=5.29, z=10.12
[python3-2] [INFO] [1772239217.519980106] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.08, z=13.13
[python3-2] [INFO] [1772239217.520807625] [cylinder_mission_node]: Updated Marker 0: x=-0.25, y=5.18, z=9.91
[python3-2] [INFO] [1772239217.554987641] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.16, z=13.3
[python3-2] [INFO] [1772239217.555828244] [cylinder_mission_node]: Updated Marker 0: x=-0.25, y=5.22, z=10.01
[python3-2] [INFO] [1772239217.604529526] [cylinder_mission_node]: Updated Marker 1: x=-0.2, y=-5.01, z=12.94
[python3-2] [INFO] [1772239217.605274802] [cylinder_mission_node]: Updated Marker 0: x=-0.26, y=5.22, z=10.02
[python3-2] [INFO] [1772239217.628864810] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-5.08, z=13.13
[python3-2] [INFO] [1772239217.629650122] [cylinder_mission_node]: Updated Marker 0: x=-0.26, y=5.16, z=9.91
[python3-2] [INFO] [1772239217.666479688] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.15, z=13.31
[python3-2] [INFO] [1772239217.667660700] [cylinder_mission_node]: Updated Marker 0: x=-0.28, y=5.26, z=10.12
[python3-2] [INFO] [1772239217.705292617] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.15, z=13.31
[python3-2] [INFO] [1772239217.706083650] [cylinder_mission_node]: Updated Marker 0: x=-0.28, y=5.25, z=10.12
[python3-2] [INFO] [1772239217.733066006] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.37, z=13.9
[python3-2] [INFO] [1772239217.734065700] [cylinder_mission_node]: Updated Marker 0: x=-0.28, y=5.2, z=10.03
[python3-2] [INFO] [1772239217.766331136] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.07, z=13.11
[python3-2] [INFO] [1772239217.767292908] [cylinder_mission_node]: Updated Marker 0: x=-0.29, y=5.24, z=10.12
[python3-2] [INFO] [1772239217.801963098] [cylinder_mission_node]: Reached hover height. Holding for 5 seconds...
[python3-2] [INFO] [1772239217.811293654] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.14, z=13.3
[python3-2] [INFO] [1772239217.812966198] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.23, z=10.12
[python3-2] [INFO] [1772239217.836696895] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.06, z=13.13
[python3-2] [INFO] [1772239217.837710717] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.23, z=10.12
[python3-2] [INFO] [1772239217.871056566] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.04, z=13.13
[python3-2] [INFO] [1772239217.871865691] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.23, z=10.12
[python3-2] [INFO] [1772239217.903605971] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.18, z=13.48
[python3-2] [INFO] [1772239217.904481402] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.18, z=10.03
[python3-2] [INFO] [1772239217.937711488] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.11, z=13.31
[python3-2] [INFO] [1772239217.938539813] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.28, z=10.23
[python3-2] [INFO] [1772239217.969663624] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.11, z=13.31
[python3-2] [INFO] [1772239217.971449405] [cylinder_mission_node]: Updated Marker 0: x=-0.31, y=5.4, z=10.46
[python3-2] [INFO] [1772239218.011702515] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.03, z=13.13
[python3-2] [INFO] [1772239218.035953100] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.16, z=13.48
[python3-2] [INFO] [1772239218.038682613] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.22, z=10.13
[python3-2] [INFO] [1772239218.067415221] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.09, z=13.3
[python3-2] [INFO] [1772239218.069050101] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.22, z=10.13
[python3-2] [INFO] [1772239218.104548134] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.09, z=13.31
[python3-2] [INFO] [1772239218.105233291] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.22, z=10.13
[python3-2] [INFO] [1772239218.136929226] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.14, z=13.48
[python3-2] [INFO] [1772239218.137774848] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.22, z=10.13
[python3-2] [INFO] [1772239218.171511016] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.06, z=13.29
[python3-2] [INFO] [1772239218.172987260] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.22, z=10.13
[python3-2] [INFO] [1772239218.197219060] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.06, z=13.29
[python3-2] [INFO] [1772239218.198425105] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.22, z=10.13
[python3-2] [INFO] [1772239218.234714672] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.36, z=14.1
[python3-2] [INFO] [1772239218.235492274] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.27, z=10.23
[python3-2] [INFO] [1772239218.268128260] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.12, z=13.51
[python3-2] [INFO] [1772239218.269408463] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.27, z=10.23
[python3-2] [INFO] [1772239218.318058262] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.05, z=13.31
[python3-2] [INFO] [1772239218.319435521] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.27, z=10.23
[python3-2] [INFO] [1772239218.339688074] [cylinder_mission_node]: Updated Marker 0: x=-0.3, y=5.21, z=10.13
[python3-2] [INFO] [1772239218.373575205] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.04, z=13.31
[python3-2] [INFO] [1772239218.374465920] [cylinder_mission_node]: Updated Marker 0: x=-0.29, y=5.26, z=10.23
[python3-2] [INFO] [1772239218.406323069] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.02, z=13.29
[python3-2] [INFO] [1772239218.407708470] [cylinder_mission_node]: Updated Marker 0: x=-0.29, y=5.26, z=10.23
[python3-2] [INFO] [1772239218.443524873] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.03, z=13.31
