[INFO] [launch]: All log files can be found below /home/jatin-satyam/.ros/log/2026-02-27-15-17-48-652643-jatin-satyam-OMEN-by-HP-Gaming-Laptop-16-wf0xxx-5585
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [python3-1]: process started with pid [5589]
[INFO] [python3-2]: process started with pid [5590]
[python3-2] [INFO] [1772230670.066643287] [cylinder_mission_node]: Camera intrinsics received.
[python3-2] QSocketNotifier: Can only be used with threads started with QThread
[python3-2] [INFO] [1772230670.401175568] [cylinder_mission_node]: Locked battery_at_mission_start: 0.9889
[python3-2] [INFO] [1772230670.401601300] [cylinder_mission_node]: Intrinsics and battery OK. Moving to ARM_TAKEOFF.
[python3-2] [INFO] [1772230670.895587501] [cylinder_mission_node]: Offboard mode command sent
[python3-2] [INFO] [1772230670.895927312] [cylinder_mission_node]: Arm command sent
[python3-2] [INFO] [1772230684.794012860] [cylinder_mission_node]: Vertical takeoff complete. Proceeding to circle entry point.
[python3-2] [INFO] [1772230690.993968625] [cylinder_mission_node]: Reached circle entry point. Switching to CIRCLE.
[python3-2] [INFO] [1772230704.658082193] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772230708.793914618] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772230715.799890315] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772230715.800936889] [cylinder_mission_node]: [Cylinder Dimensions] Width=2.20 m, Height=6.98 m
[python3-2] [INFO] [1772230715.801585014] [cylinder_mission_node]: New cylinder dimension recorded. Resuming circle flight.
[python3-2] [INFO] [1772230715.802261393] [cylinder_mission_node]: Rejoining circle from theta = -2.64 rad
[python3-2] [INFO] [1772230721.852260286] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772230730.094049422] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772230737.194199597] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772230737.195008641] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.14 m, Height=10.04 m
[python3-2] [INFO] [1772230737.195709825] [cylinder_mission_node]: New cylinder dimension recorded. Resuming circle flight.
[python3-2] [INFO] [1772230737.196408000] [cylinder_mission_node]: Rejoining circle from theta = 2.70 rad
[python3-2] [INFO] [1772230764.047206781] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772230771.394548133] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772230778.494599838] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772230778.495884307] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.60 m, Height=7.02 m
[python3-2] [INFO] [1772230778.496971704] [cylinder_mission_node]: New cylinder dimension recorded. Resuming circle flight.
[python3-2] [INFO] [1772230778.497888227] [cylinder_mission_node]: Rejoining circle from theta = -2.63 rad
[python3-2] [INFO] [1772230784.537923512] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772230793.894129442] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772230800.902183390] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772230800.903133139] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.08 m, Height=10.05 m
[python3-2] [INFO] [1772230800.904025464] [cylinder_mission_node]: This cylinder matches a previously seen one. Mission done, landing.
[python3-2] [INFO] [1772230812.592284129] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-5.28, z=13.67
[python3-2] [INFO] [1772230812.593367323] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.29, z=9.89
[python3-2] [INFO] [1772230812.647104387] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-5.16, z=13.3
[python3-2] [INFO] [1772230812.703779276] [cylinder_mission_node]: Updated Marker 1: x=-0.2, y=-5.09, z=13.1
[python3-2] [INFO] [1772230812.705059747] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.25, z=9.91
[python3-2] [INFO] [1772230812.752632074] [cylinder_mission_node]: Updated Marker 1: x=-0.2, y=-5.1, z=13.11
[python3-2] [INFO] [1772230812.753936700] [cylinder_mission_node]: Updated Marker 0: x=-0.55, y=5.38, z=10.22
[python3-2] [INFO] [1772230812.809064026] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.05, z=12.93
[python3-2] [INFO] [1772230812.810335491] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.24, z=10.01
[python3-2] [INFO] [1772230812.864223097] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.06, z=12.91
[python3-2] [INFO] [1772230812.913917403] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.36, z=13.67
[python3-2] [INFO] [1772230812.914601477] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.25, z=10.11
[python3-2] [INFO] [1772230812.967489380] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.38, z=13.67
[python3-2] [INFO] [1772230813.015359560] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.38, z=13.67
[python3-2] [INFO] [1772230813.016175932] [cylinder_mission_node]: Updated Marker 0: x=-0.52, y=5.1, z=9.9
[python3-2] [INFO] [1772230813.071790841] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.24, z=13.3
[python3-2] [INFO] [1772230813.072898754] [cylinder_mission_node]: Updated Marker 0: x=-0.52, y=5.13, z=9.99
[python3-2] [INFO] [1772230813.119345326] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.25, z=13.3
[python3-2] [INFO] [1772230813.173180253] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.26, z=13.3
[python3-2] [INFO] [1772230813.174059827] [cylinder_mission_node]: Updated Marker 0: x=-0.52, y=5.1, z=10.0
[python3-2] [INFO] [1772230813.223526223] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.18, z=13.1
[python3-2] [INFO] [1772230813.224290550] [cylinder_mission_node]: Updated Marker 0: x=-0.52, y=5.14, z=10.12
[python3-2] [INFO] [1772230813.284011321] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.27, z=13.3
[python3-2] [INFO] [1772230813.284893253] [cylinder_mission_node]: Updated Marker 0: x=-0.52, y=5.13, z=10.12
[python3-2] [INFO] [1772230813.348240847] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.28, z=13.3
[python3-2] [INFO] [1772230813.349589947] [cylinder_mission_node]: Updated Marker 0: x=-0.51, y=5.07, z=10.02
[python3-2] [INFO] [1772230813.401382815] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.19, z=13.11
[python3-2] [INFO] [1772230813.402018363] [cylinder_mission_node]: Updated Marker 0: x=-0.51, y=5.06, z=10.03
[python3-2] [INFO] [1772230813.456637158] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.2, z=13.12
[python3-2] [INFO] [1772230813.513292447] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.2, z=13.12
[python3-2] [INFO] [1772230813.514646807] [cylinder_mission_node]: Updated Marker 0: x=-0.51, y=5.08, z=10.11
[python3-2] [INFO] [1772230813.557628868] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.19, z=13.11
[python3-2] [INFO] [1772230813.594447379] [cylinder_mission_node]: Reached hover height. Holding for 5 seconds...
[python3-2] [INFO] [1772230813.607259668] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.59, z=14.08
[python3-2] [INFO] [1772230813.652620264] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.59, z=14.08
[python3-2] [INFO] [1772230813.713468589] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.59, z=14.08
[python3-2] [INFO] [1772230813.714215180] [cylinder_mission_node]: Updated Marker 0: x=-0.51, y=5.1, z=10.24
[python3-2] [INFO] [1772230813.763037366] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.59, z=14.08
[python3-2] [INFO] [1772230813.763866964] [cylinder_mission_node]: Updated Marker 0: x=-0.5, y=5.04, z=10.12
[python3-2] [INFO] [1772230813.812780522] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-5.58, z=14.09
[python3-2] [INFO] [1772230813.813578945] [cylinder_mission_node]: Updated Marker 0: x=-0.5, y=5.03, z=10.12
[python3-2] [INFO] [1772230813.864765778] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.19, z=13.12
[python3-2] [INFO] [1772230813.865392700] [cylinder_mission_node]: Updated Marker 0: x=-0.5, y=5.08, z=10.22
[python3-2] [INFO] [1772230813.924794577] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.53, z=13.97
[python3-2] [INFO] [1772230813.988688992] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.34, z=13.5
[python3-2] [INFO] [1772230814.033253484] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.25, z=13.3
[python3-2] [INFO] [1772230814.034560101] [cylinder_mission_node]: Updated Marker 0: x=-0.5, y=5.07, z=10.24
[python3-2] [INFO] [1772230814.089002930] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.25, z=13.3
[python3-2] [INFO] [1772230814.159760722] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.48, z=13.84
[python3-2] [INFO] [1772230814.160579134] [cylinder_mission_node]: Updated Marker 0: x=-0.49, y=5.0, z=10.12
[python3-2] [INFO] [1772230814.204227521] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.26, z=13.3
[python3-2] [INFO] [1772230814.205052561] [cylinder_mission_node]: Updated Marker 0: x=-0.49, y=5.04, z=10.23
[python3-2] [INFO] [1772230814.261134054] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.56, z=14.08
[python3-2] [INFO] [1772230814.319063290] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.32, z=13.48
[python3-2] [INFO] [1772230814.319801376] [cylinder_mission_node]: Updated Marker 0: x=-0.49, y=5.03, z=10.22
[python3-2] [INFO] [1772230814.381359748] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.32, z=13.48
[python3-2] [INFO] [1772230814.382257093] [cylinder_mission_node]: Updated Marker 0: x=-0.48, y=5.03, z=10.24
[python3-2] [INFO] [1772230814.425644723] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.25, z=13.3
[python3-2] [INFO] [1772230814.504568894] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.25, z=13.3
[python3-2] [INFO] [1772230814.505503421] [cylinder_mission_node]: Updated Marker 0: x=-0.47, y=5.01, z=10.22
[python3-2] [INFO] [1772230814.562366989] [cylinder_mission_node]: Updated Marker 1: x=-0.13, y=-5.56, z=14.08
[python3-2] [INFO] [1772230814.611448535] [cylinder_mission_node]: Updated Marker 1: x=-0.13, y=-5.58, z=14.09
[python3-2] [INFO] [1772230814.662626759] [cylinder_mission_node]: Updated Marker 1: x=-0.13, y=-5.41, z=13.69
[python3-2] [INFO] [1772230814.663309893] [cylinder_mission_node]: Updated Marker 0: x=-0.46, y=5.0, z=10.24
[python3-2] [INFO] [1772230814.738121775] [cylinder_mission_node]: Updated Marker 1: x=-0.11, y=-5.25, z=13.3
[python3-2] [INFO] [1772230814.739176887] [cylinder_mission_node]: Updated Marker 0: x=-0.46, y=4.99, z=10.24
[python3-2] [INFO] [1772230814.774691391] [cylinder_mission_node]: Updated Marker 1: x=-0.12, y=-5.32, z=13.48
[python3-2] [INFO] [1772230814.826604640] [cylinder_mission_node]: Updated Marker 1: x=-0.12, y=-5.32, z=13.48
