[INFO] [launch]: All log files can be found below /home/jatin-satyam/.ros/log/2026-02-27-13-09-40-805724-jatin-satyam-OMEN-by-HP-Gaming-Laptop-16-wf0xxx-6037
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [python3-1]: process started with pid [6041]
[INFO] [python3-2]: process started with pid [6042]
[python3-2] [INFO] [1772222982.191734205] [cylinder_mission_node]: Camera intrinsics received.
[python3-2] QSocketNotifier: Can only be used with threads started with QThread
[python3-2] [INFO] [1772222982.566047063] [cylinder_mission_node]: Locked battery_at_mission_start: 0.9889
[python3-2] [INFO] [1772222982.566401528] [cylinder_mission_node]: Intrinsics and battery OK. Moving to ARM_TAKEOFF.
[python3-2] [INFO] [1772222983.055669397] [cylinder_mission_node]: Offboard mode command sent
[python3-2] [INFO] [1772222983.056057695] [cylinder_mission_node]: Arm command sent
[python3-2] [INFO] [1772222997.055901738] [cylinder_mission_node]: Vertical takeoff complete. Proceeding to circle entry point.
[python3-2] [INFO] [1772223003.456337598] [cylinder_mission_node]: Reached circle entry point. Switching to CIRCLE.
[python3-2] [INFO] [1772223017.303045385] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772223021.361017172] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772223028.455461529] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772223028.456345550] [cylinder_mission_node]: [Cylinder Dimensions] Width=2.35 m, Height=7.00 m
[python3-2] [INFO] [1772223028.457109505] [cylinder_mission_node]: New cylinder dimension recorded. Resuming circle flight.
[python3-2] [INFO] [1772223028.457782525] [cylinder_mission_node]: Rejoining circle from theta = -2.68 rad
[python3-2] [INFO] [1772223034.500989950] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772223042.455785840] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772223049.460168719] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772223049.461593413] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.08 m, Height=10.05 m
[python3-2] [INFO] [1772223049.462744771] [cylinder_mission_node]: New cylinder dimension recorded. Resuming circle flight.
[python3-2] [INFO] [1772223049.463979266] [cylinder_mission_node]: Rejoining circle from theta = 2.66 rad
[python3-2] [INFO] [1772223076.152246697] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772223084.665369584] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772223091.757390377] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772223091.758492530] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.81 m, Height=7.03 m
[python3-2] [INFO] [1772223091.759332071] [cylinder_mission_node]: New cylinder dimension recorded. Resuming circle flight.
[python3-2] [INFO] [1772223091.760242829] [cylinder_mission_node]: Rejoining circle from theta = -2.55 rad
[python3-2] [INFO] [1772223097.792368904] [cylinder_mission_node]: Detected potential cylinder. Switching to SERVO state.
[python3-2] [INFO] [1772223107.356476660] [cylinder_mission_node]: Reached ~15m from cylinder. Going to HOVER to measure.
[python3-2] [INFO] [1772223114.456298769] [cylinder_mission_node]: 7s hover done. Checking measurement.
[python3-2] [INFO] [1772223114.457865411] [cylinder_mission_node]: [Cylinder Dimensions] Width=1.08 m, Height=10.05 m
[python3-2] [INFO] [1772223114.459355154] [cylinder_mission_node]: This cylinder matches a previously seen one. Mission done, landing.
[python3-2] [INFO] [1772223123.246218615] [cylinder_mission_node]: Updated Marker 1: x=0.2, y=-4.73, z=10.93
[python3-2] [INFO] [1772223123.309802085] [cylinder_mission_node]: Updated Marker 1: x=0.17, y=-4.65, z=10.81
[python3-2] [INFO] [1772223123.365605752] [cylinder_mission_node]: Updated Marker 1: x=0.14, y=-4.51, z=10.57
[python3-2] [INFO] [1772223123.418621074] [cylinder_mission_node]: Updated Marker 1: x=0.12, y=-4.58, z=10.81
[python3-2] [INFO] [1772223123.477436451] [cylinder_mission_node]: Updated Marker 1: x=0.1, y=-4.56, z=10.82
[python3-2] [INFO] [1772223123.541981972] [cylinder_mission_node]: Updated Marker 1: x=0.09, y=-4.79, z=11.47
[python3-2] [INFO] [1772223123.593571227] [cylinder_mission_node]: Updated Marker 1: x=0.08, y=-4.6, z=11.07
[python3-2] [INFO] [1772223123.649611399] [cylinder_mission_node]: Updated Marker 1: x=0.05, y=-4.62, z=11.2
[python3-2] [INFO] [1772223123.723163023] [cylinder_mission_node]: Updated Marker 1: x=0.04, y=-4.76, z=11.62
[python3-2] [INFO] [1772223123.775391866] [cylinder_mission_node]: Updated Marker 1: x=0.03, y=-4.61, z=11.34
[python3-2] [INFO] [1772223123.829383997] [cylinder_mission_node]: Updated Marker 1: x=0.02, y=-4.75, z=11.79
[python3-2] [INFO] [1772223123.887697026] [cylinder_mission_node]: Updated Marker 1: x=0.0, y=-4.6, z=11.48
[python3-2] [INFO] [1772223123.947016028] [cylinder_mission_node]: Updated Marker 1: x=-0.01, y=-4.75, z=11.93
[python3-2] [INFO] [1772223123.999258277] [cylinder_mission_node]: Updated Marker 1: x=-0.02, y=-4.56, z=11.51
[python3-2] [INFO] [1772223124.062780981] [cylinder_mission_node]: Updated Marker 1: x=-0.04, y=-4.77, z=12.08
[python3-2] [INFO] [1772223124.119022278] [cylinder_mission_node]: Updated Marker 1: x=-0.05, y=-4.57, z=11.64
[python3-2] [INFO] [1772223124.175265091] [cylinder_mission_node]: Updated Marker 1: x=-0.07, y=-4.72, z=12.05
[python3-2] [INFO] [1772223124.241528457] [cylinder_mission_node]: Updated Marker 1: x=-0.08, y=-4.59, z=11.8
[python3-2] [INFO] [1772223124.288249259] [cylinder_mission_node]: Updated Marker 1: x=-0.09, y=-4.75, z=12.2
[python3-2] [INFO] [1772223124.351210276] [cylinder_mission_node]: Updated Marker 1: x=-0.1, y=-4.63, z=11.94
[python3-2] [INFO] [1772223124.399572170] [cylinder_mission_node]: Updated Marker 1: x=-0.12, y=-4.79, z=12.37
[python3-2] [INFO] [1772223124.460729141] [cylinder_mission_node]: Updated Marker 1: x=-0.12, y=-4.63, z=11.94
[python3-2] [INFO] [1772223124.574794490] [cylinder_mission_node]: Updated Marker 1: x=-0.15, y=-4.67, z=12.11
[python3-2] [INFO] [1772223124.630653730] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-4.86, z=12.57
[python3-2] [INFO] [1772223124.685784464] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-4.67, z=12.07
[python3-2] [INFO] [1772223124.743995609] [cylinder_mission_node]: Updated Marker 1: x=-0.18, y=-4.75, z=12.25
[python3-2] [INFO] [1772223124.744683102] [cylinder_mission_node]: Updated Marker 0: x=-0.52, y=5.49, z=8.78
[python3-2] [INFO] [1772223124.803899036] [cylinder_mission_node]: Updated Marker 1: x=-0.2, y=-4.91, z=12.71
[python3-2] [INFO] [1772223124.804895929] [cylinder_mission_node]: Updated Marker 0: x=-0.52, y=5.44, z=8.78
[python3-2] [INFO] [1772223124.865585468] [cylinder_mission_node]: Updated Marker 1: x=-0.2, y=-4.75, z=12.25
[python3-2] [INFO] [1772223124.866486936] [cylinder_mission_node]: Updated Marker 0: x=-0.53, y=5.46, z=8.86
[python3-2] [INFO] [1772223124.921580652] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-4.81, z=12.42
[python3-2] [INFO] [1772223124.922495931] [cylinder_mission_node]: Updated Marker 0: x=-0.53, y=5.42, z=8.86
[python3-2] [INFO] [1772223124.998494780] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.01, z=12.92
[python3-2] [INFO] [1772223124.999507695] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.43, z=8.95
[python3-2] [INFO] [1772223125.042221739] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.03, z=12.92
[python3-2] [INFO] [1772223125.042928953] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.39, z=8.95
[python3-2] [INFO] [1772223125.100833181] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-4.83, z=12.42
[python3-2] [INFO] [1772223125.150581972] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-4.91, z=12.58
[python3-2] [INFO] [1772223125.202997849] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-4.92, z=12.58
[python3-2] [INFO] [1772223125.203804418] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.33, z=9.03
[python3-2] [INFO] [1772223125.244095804] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.06, z=12.92
[python3-2] [INFO] [1772223125.244950871] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.34, z=9.12
[python3-2] [INFO] [1772223125.299440780] [cylinder_mission_node]: Updated Marker 1: x=-0.26, y=-5.14, z=13.13
[python3-2] [INFO] [1772223125.300330545] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.31, z=9.13
[python3-2] [INFO] [1772223125.352557721] [cylinder_mission_node]: Updated Marker 1: x=-0.26, y=-5.22, z=13.28
[python3-2] [INFO] [1772223125.353492120] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.27, z=9.13
[python3-2] [INFO] [1772223125.402196772] [cylinder_mission_node]: Updated Marker 1: x=-0.26, y=-5.24, z=13.29
[python3-2] [INFO] [1772223125.403033794] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.3, z=9.21
[python3-2] [INFO] [1772223125.446178860] [cylinder_mission_node]: Updated Marker 1: x=-0.26, y=-5.24, z=13.29
[python3-2] [INFO] [1772223125.504933345] [cylinder_mission_node]: Updated Marker 1: x=-0.26, y=-5.25, z=13.28
[python3-2] [INFO] [1772223125.505972787] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.23, z=9.21
[python3-2] [INFO] [1772223125.546302076] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-5.03, z=12.74
[python3-2] [INFO] [1772223125.547157026] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.26, z=9.31
[python3-2] [INFO] [1772223125.603387055] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-5.05, z=12.76
[python3-2] [INFO] [1772223125.604245702] [cylinder_mission_node]: Updated Marker 0: x=-0.57, y=5.44, z=9.68
[python3-2] [INFO] [1772223125.660638987] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-5.05, z=12.74
[python3-2] [INFO] [1772223125.669556803] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.25, z=9.4
[python3-2] [INFO] [1772223125.709851022] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-5.06, z=12.77
[python3-2] [INFO] [1772223125.710566009] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.18, z=9.32
[python3-2] [INFO] [1772223125.754026364] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-5.06, z=12.75
[python3-2] [INFO] [1772223125.800730634] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.01, z=12.59
[python3-2] [INFO] [1772223125.861282016] [cylinder_mission_node]: Updated Marker 1: x=-0.25, y=-5.08, z=12.77
[python3-2] [INFO] [1772223125.862601568] [cylinder_mission_node]: Updated Marker 0: x=-0.55, y=5.21, z=9.51
[python3-2] [INFO] [1772223125.904363871] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.02, z=12.58
[python3-2] [INFO] [1772223125.952700273] [cylinder_mission_node]: Updated Marker 1: x=-0.26, y=-5.36, z=13.43
[python3-2] [INFO] [1772223125.953598275] [cylinder_mission_node]: Updated Marker 0: x=-0.55, y=5.16, z=9.51
[python3-2] [INFO] [1772223126.002562169] [cylinder_mission_node]: Updated Marker 1: x=-0.24, y=-5.32, z=13.29
[python3-2] [INFO] [1772223126.004154687] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.19, z=9.61
[python3-2] [INFO] [1772223126.053239644] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.19, z=12.93
[python3-2] [INFO] [1772223126.112104834] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.19, z=12.93
[python3-2] [INFO] [1772223126.112942000] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.15, z=9.61
[python3-2] [INFO] [1772223126.163409369] [cylinder_mission_node]: Updated Marker 1: x=-0.22, y=-5.11, z=12.75
[python3-2] [INFO] [1772223126.164320887] [cylinder_mission_node]: Updated Marker 0: x=-0.55, y=5.28, z=9.9
[python3-2] [INFO] [1772223126.214345869] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.2, z=12.93
[python3-2] [INFO] [1772223126.215225408] [cylinder_mission_node]: Updated Marker 0: x=-0.54, y=5.16, z=9.7
[python3-2] [INFO] [1772223126.275812529] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.5, z=13.67
[python3-2] [INFO] [1772223126.276569659] [cylinder_mission_node]: Updated Marker 0: x=-0.53, y=5.09, z=9.6
[python3-2] [INFO] [1772223126.333818876] [cylinder_mission_node]: Updated Marker 1: x=-0.23, y=-5.5, z=13.67
[python3-2] [INFO] [1772223126.334601004] [cylinder_mission_node]: Updated Marker 0: x=-0.56, y=5.33, z=10.1
[python3-2] [INFO] [1772223126.399431905] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-5.21, z=12.93
[python3-2] [INFO] [1772223126.400333540] [cylinder_mission_node]: Updated Marker 0: x=-0.55, y=5.26, z=10.0
[python3-2] [INFO] [1772223126.458060694] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-5.22, z=12.93
[python3-2] [INFO] [1772223126.458868279] [cylinder_mission_node]: Updated Marker 0: x=-0.53, y=5.12, z=9.78
[python3-2] [INFO] [1772223126.491264964] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-5.23, z=12.93
[python3-2] [INFO] [1772223126.540624777] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-5.43, z=13.43
[python3-2] [INFO] [1772223126.541862274] [cylinder_mission_node]: Updated Marker 0: x=-0.53, y=5.1, z=9.81
[python3-2] [INFO] [1772223126.600492089] [cylinder_mission_node]: Updated Marker 1: x=-0.21, y=-5.53, z=13.67
[python3-2] [INFO] [1772223126.601387287] [cylinder_mission_node]: Updated Marker 0: x=-0.52, y=5.08, z=9.79
[python3-2] [INFO] [1772223126.649737506] [cylinder_mission_node]: Updated Marker 1: x=-0.2, y=-5.28, z=13.05
[python3-2] [INFO] [1772223126.702752727] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.24, z=12.92
[python3-2] [INFO] [1772223126.703633632] [cylinder_mission_node]: Updated Marker 0: x=-0.52, y=5.11, z=9.91
[python3-2] [INFO] [1772223126.750028133] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.31, z=13.09
[python3-2] [INFO] [1772223126.750699237] [cylinder_mission_node]: Updated Marker 0: x=-0.51, y=5.04, z=9.81
[python3-2] [INFO] [1772223126.804974132] [cylinder_mission_node]: Updated Marker 1: x=-0.19, y=-5.54, z=13.67
[python3-2] [INFO] [1772223126.805747098] [cylinder_mission_node]: Updated Marker 0: x=-0.5, y=4.98, z=9.7
[python3-2] [INFO] [1772223126.871316580] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.32, z=13.12
[python3-2] [INFO] [1772223126.872123925] [cylinder_mission_node]: Updated Marker 0: x=-0.5, y=5.02, z=9.8
[python3-2] [INFO] [1772223126.917358002] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.23, z=12.91
[python3-2] [INFO] [1772223126.918073047] [cylinder_mission_node]: Updated Marker 0: x=-0.5, y=5.06, z=9.9
[python3-2] [INFO] [1772223126.965987055] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.23, z=12.91
[python3-2] [INFO] [1772223126.966896448] [cylinder_mission_node]: Updated Marker 0: x=-0.49, y=5.03, z=9.88
[python3-2] [INFO] [1772223127.024479619] [cylinder_mission_node]: Updated Marker 1: x=-0.17, y=-5.24, z=12.93
[python3-2] [INFO] [1772223127.025219593] [cylinder_mission_node]: Updated Marker 0: x=-0.48, y=4.98, z=9.8
[python3-2] [INFO] [1772223127.078538674] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.54, z=13.67
[python3-2] [INFO] [1772223127.079766389] [cylinder_mission_node]: Updated Marker 0: x=-0.49, y=5.03, z=9.9
[python3-2] [INFO] [1772223127.135725394] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.54, z=13.67
[python3-2] [INFO] [1772223127.136919876] [cylinder_mission_node]: Updated Marker 0: x=-0.48, y=5.02, z=9.91
[python3-2] [INFO] [1772223127.183889544] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.4, z=13.3
[python3-2] [INFO] [1772223127.247657192] [cylinder_mission_node]: Updated Marker 1: x=-0.16, y=-5.4, z=13.3
[python3-2] [INFO] [1772223127.248537740] [cylinder_mission_node]: Updated Marker 0: x=-0.48, y=4.99, z=9.9
[python3-2] [INFO] [1772223127.286775969] [cylinder_mission_node]: Updated Marker 1: x=-0.15, y=-5.32, z=13.12
[python3-2] [INFO] [1772223127.345055897] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.24, z=12.93
[python3-2] [INFO] [1772223127.345915934] [cylinder_mission_node]: Updated Marker 0: x=-0.48, y=5.04, z=10.02
[python3-2] [INFO] [1772223127.355850621] [cylinder_mission_node]: Reached hover height. Holding for 5 seconds...
[python3-2] [INFO] [1772223127.415324219] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.25, z=12.93
[python3-2] [INFO] [1772223127.452978005] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.25, z=12.93
[python3-2] [INFO] [1772223127.453697686] [cylinder_mission_node]: Updated Marker 0: x=-0.47, y=5.01, z=10.0
[python3-2] [INFO] [1772223127.506130613] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.54, z=13.67
[python3-2] [INFO] [1772223127.507393608] [cylinder_mission_node]: Updated Marker 0: x=-0.49, y=5.18, z=10.34
[python3-2] [INFO] [1772223127.557220436] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.54, z=13.67
[python3-2] [INFO] [1772223127.612831802] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.54, z=13.67
[python3-2] [INFO] [1772223127.613486972] [cylinder_mission_node]: Updated Marker 0: x=-0.46, y=4.94, z=9.9
[python3-2] [INFO] [1772223127.662021135] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.54, z=13.67
[python3-2] [INFO] [1772223127.727107897] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.39, z=13.3
[python3-2] [INFO] [1772223127.728074692] [cylinder_mission_node]: Updated Marker 0: x=-0.47, y=5.04, z=10.12
[python3-2] [INFO] [1772223127.782189191] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.39, z=13.3
[python3-2] [INFO] [1772223127.782937131] [cylinder_mission_node]: Updated Marker 0: x=-0.46, y=4.99, z=10.02
[python3-2] [INFO] [1772223127.832211246] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.38, z=13.3
[python3-2] [INFO] [1772223127.833394489] [cylinder_mission_node]: Updated Marker 0: x=-0.48, y=5.19, z=10.44
[python3-2] [INFO] [1772223127.884222279] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.38, z=13.3
[python3-2] [INFO] [1772223127.931956685] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.38, z=13.3
[python3-2] [INFO] [1772223127.933391921] [cylinder_mission_node]: Updated Marker 0: x=-0.45, y=4.96, z=10.0
[python3-2] [INFO] [1772223127.984463630] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.37, z=13.3
[python3-2] [INFO] [1772223127.985927940] [cylinder_mission_node]: Updated Marker 0: x=-0.46, y=5.02, z=10.12
[python3-2] [INFO] [1772223128.037318669] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.37, z=13.3
[python3-2] [INFO] [1772223128.038614725] [cylinder_mission_node]: Updated Marker 0: x=-0.46, y=4.96, z=10.02
[python3-2] [INFO] [1772223128.093049757] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.37, z=13.3
[python3-2] [INFO] [1772223128.093954908] [cylinder_mission_node]: Updated Marker 0: x=-0.46, y=5.01, z=10.11
[python3-2] [INFO] [1772223128.149511885] [cylinder_mission_node]: Updated Marker 1: x=-0.14, y=-5.37, z=13.3
